"row_names" "tailnum" "year" "type" "manufacturer" "model" "engines" "seats" "speed" "engine"
"1992" "1992" "N646SW" 1997 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"1993" "1993" "N646UA" 1992 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"1994" "1994" "N647AW" 1997 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-232" 2 200 NA "Turbo-fan"
"1995" "1995" "N647DL" 1989 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"1996" "1996" "N647SW" 1997 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"1997" "1997" "N647UA" 1992 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"1998" "1998" "N64809" 2013 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"1999" "1999" "N648AW" 1997 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-232" 2 200 NA "Turbo-fan"
"2000" "2000" "N648DL" 1989 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2001" "2001" "N648JB" 2006 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2002" "2002" "N648SW" 1997 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"2003" "2003" "N648UA" 1992 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2004" "2004" "N649AW" 1998 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-232" 2 200 NA "Turbo-fan"
"2005" "2005" "N649DL" 1989 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2006" "2006" "N649JB" 2006 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2007" "2007" "N649SW" 1997 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"2008" "2008" "N649UA" 1992 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2009" "2009" "N650AW" 1998 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-232" 2 200 NA "Turbo-fan"
"2010" "2010" "N650DL" 1989 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2011" "2011" "N650SW" 1997 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"2012" "2012" "N651AW" 1998 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-232" 2 200 NA "Turbo-fan"
"2013" "2013" "N651DL" 1989 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2014" "2014" "N651JB" 2007 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2015" "2015" "N651SW" 1997 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"2016" "2016" "N651UA" 1992 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2017" "2017" "N652AW" 1999 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-232" 2 200 NA "Turbo-fan"
"2018" "2018" "N652DL" 1989 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2019" "2019" "N652JB" 2007 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2020" "2020" "N652SW" 1997 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"2021" "2021" "N652UA" 1992 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2022" "2022" "N653AW" 1999 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-232" 2 200 NA "Turbo-fan"
"2023" "2023" "N653JB" 2007 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2024" "2024" "N653SW" 1997 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"2025" "2025" "N653UA" 1992 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2026" "2026" "N654AW" 1999 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-232" 2 200 NA "Turbo-fan"
"2027" "2027" "N654DL" 1990 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2028" "2028" "N654SW" 1997 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"2029" "2029" "N654UA" 1992 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2030" "2030" "N655AW" 1999 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-232" 2 200 NA "Turbo-fan"
"2031" "2031" "N655DL" 1990 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2032" "2032" "N655JB" 2007 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2033" "2033" "N655UA" 1992 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2034" "2034" "N655WN" 1997 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"2035" "2035" "N656AW" 1999 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-232" 2 200 NA "Turbo-fan"
"2036" "2036" "N656JB" 2007 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2037" "2037" "N656SW" 1997 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"2038" "2038" "N656UA" 1993 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2039" "2039" "N657AW" 1999 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-232" 2 200 NA "Turbo-fan"
"2040" "2040" "N657JB" 2007 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2041" "2041" "N657SW" 1985 "Fixed wing multi engine" "BOEING" "737-3L9" 2 149 NA "Turbo-fan"
"2042" "2042" "N657UA" 1993 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2043" "2043" "N658AW" 1999 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-232" 2 200 NA "Turbo-fan"
"2044" "2044" "N658DL" 1990 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2045" "2045" "N658JB" 2007 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2046" "2046" "N658SW" 1985 "Fixed wing multi engine" "BOEING" "737-3L9" 2 149 NA "Turbo-fan"
"2047" "2047" "N658UA" 1993 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2048" "2048" "N659AW" 2000 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-232" 2 200 NA "Turbo-fan"
"2049" "2049" "N659DL" 1990 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2050" "2050" "N659JB" 2007 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2051" "2051" "N659SW" 1985 "Fixed wing multi engine" "BOEING" "737-301" 2 149 NA "Turbo-fan"
"2052" "2052" "N659UA" 1993 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2053" "2053" "N66051" 2000 "Fixed wing multi engine" "BOEING" "767-424ER" 2 292 NA "Turbo-jet"
"2054" "2054" "N66056" 2001 "Fixed wing multi engine" "BOEING" "767-424ER" 2 292 NA "Turbo-jet"
"2055" "2055" "N66057" 2002 "Fixed wing multi engine" "BOEING" "767-424ER" 2 292 NA "Turbo-jet"
"2056" "2056" "N660AW" 2000 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-232" 2 200 NA "Turbo-fan"
"2057" "2057" "N660DL" 1990 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2058" "2058" "N660SW" 1985 "Fixed wing multi engine" "BOEING" "737-301" 2 149 NA "Turbo-fan"
"2059" "2059" "N660UA" 1993 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2060" "2060" "N661AW" 2000 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-232" 2 200 NA "Turbo-fan"
"2061" "2061" "N661DN" 1990 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2062" "2062" "N661JB" 2007 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2063" "2063" "N661UA" 1993 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2064" "2064" "N662AW" 2000 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-232" 2 200 NA "Turbo-fan"
"2065" "2065" "N662DN" 1991 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2066" "2066" "N662JB" 2007 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2067" "2067" "N662SW" 1985 "Fixed wing multi engine" "BOEING" "737-3Q8" 2 149 NA "Turbo-fan"
"2068" "2068" "N663AW" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-232" 2 200 NA "Turbo-fan"
"2069" "2069" "N663DN" 1991 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2070" "2070" "N663JB" 2007 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2071" "2071" "N663SW" 1985 "Fixed wing multi engine" "BOEING" "737-3Q8" 2 149 NA "Turbo-fan"
"2072" "2072" "N663UA" 1993 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2073" "2073" "N664AW" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-232" 2 200 NA "Turbo-fan"
"2074" "2074" "N664DN" 1991 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2075" "2075" "N664UA" 1998 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2076" "2076" "N665AW" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-232" 2 200 NA "Turbo-fan"
"2077" "2077" "N665DN" 1991 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2078" "2078" "N665JB" 2007 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2079" "2079" "N665UA" 1998 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2080" "2080" "N665WN" 1986 "Fixed wing multi engine" "BOEING" "737-3Y0" 2 149 NA "Turbo-fan"
"2081" "2081" "N666DN" 1991 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2082" "2082" "N666UA" 1998 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2083" "2083" "N667AW" 2002 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-232" 2 200 NA "Turbo-fan"
"2084" "2084" "N667DN" 1991 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2085" "2085" "N667UA" 1998 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2086" "2086" "N66803" 2013 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"2087" "2087" "N66808" 2013 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"2088" "2088" "N668AW" 2002 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2089" "2089" "N668DN" 1991 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2090" "2090" "N668UA" 1999 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2091" "2091" "N669AW" 2002 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2092" "2092" "N669DN" 1991 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2093" "2093" "N669SW" 1987 "Fixed wing multi engine" "BOEING" "737-3A4" 2 149 NA "Turbo-jet"
"2094" "2094" "N669UA" 1999 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2095" "2095" "N6700" 1999 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2096" "2096" "N6701" 1999 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2097" "2097" "N6702" 1999 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2098" "2098" "N6703D" 2000 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2099" "2099" "N6704Z" 2000 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2100" "2100" "N67052" 2000 "Fixed wing multi engine" "BOEING" "767-424ER" 2 292 NA "Turbo-jet"
"2101" "2101" "N67058" 2002 "Fixed wing multi engine" "BOEING" "767-424ER" 2 292 NA "Turbo-jet"
"2102" "2102" "N6705Y" 2000 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2103" "2103" "N6706Q" 2000 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2104" "2104" "N6707A" 2000 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2105" "2105" "N6708D" 2000 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2106" "2106" "N6709" 2000 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2107" "2107" "N670DN" 1992 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2108" "2108" "N670SW" 1988 "Fixed wing multi engine" "BOEING" "737-3G7" 2 149 NA "Turbo-jet"
"2109" "2109" "N670UA" NA "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2110" "2110" "N670US" 1990 "Fixed wing multi engine" "BOEING" "747-451" 4 450 NA "Turbo-jet"
"2111" "2111" "N6710E" 2000 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2112" "2112" "N6711M" 2000 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2113" "2113" "N6712B" 2000 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2114" "2114" "N67134" 1999 "Fixed wing multi engine" "BOEING" "757-224" 2 178 NA "Turbo-jet"
"2115" "2115" "N6713Y" 2000 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2116" "2116" "N6714Q" 2000 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2117" "2117" "N6715C" 2001 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2118" "2118" "N6716C" 2001 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2119" "2119" "N67171" 2001 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2120" "2120" "N671DN" 1992 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2121" "2121" "N671UA" 1999 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2122" "2122" "N672AW" 2004 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2123" "2123" "N672DL" 1992 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2124" "2124" "N672UA" 1999 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2125" "2125" "N673AW" NA "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2126" "2126" "N673DL" 1992 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2127" "2127" "N673UA" 2000 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2128" "2128" "N674DL" 1992 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2129" "2129" "N674UA" 2000 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2130" "2130" "N675AW" 2005 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2131" "2131" "N675DL" 1992 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2132" "2132" "N675MC" 1975 "Fixed wing multi engine" "MCDONNELL DOUGLAS" "DC-9-51" 2 139 432 "Turbo-jet"
"2133" "2133" "N675UA" 2000 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2134" "2134" "N676AW" 2005 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2135" "2135" "N676CA" 2007 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2136" "2136" "N676DL" 1992 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2137" "2137" "N676UA" 2001 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2138" "2138" "N677AW" 2005 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2139" "2139" "N677UA" 2001 "Fixed wing multi engine" "BOEING" "767-322" 2 330 NA "Turbo-fan"
"2140" "2140" "N678AW" 2005 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2141" "2141" "N678CA" 2007 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2142" "2142" "N678DL" 1998 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2143" "2143" "N679AW" 2005 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2144" "2144" "N679DA" 1992 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2145" "2145" "N68061" 2002 "Fixed wing multi engine" "BOEING" "767-424ER" 2 292 NA "Turbo-jet"
"2146" "2146" "N680AW" 2005 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2147" "2147" "N680DA" 1992 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2148" "2148" "N68159" 2001 "Fixed wing multi engine" "BOEING" "767-224" 2 255 NA "Turbo-jet"
"2149" "2149" "N68160" 2001 "Fixed wing multi engine" "BOEING" "767-224" 2 255 NA "Turbo-jet"
"2150" "2150" "N681DA" 1993 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2151" "2151" "N682DA" 1993 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2152" "2152" "N683BR" 2002 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2153" "2153" "N683DA" 1993 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2154" "2154" "N68452" 2012 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"2155" "2155" "N68453" 2012 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"2156" "2156" "N684DA" 1993 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2157" "2157" "N684WN" 1988 "Fixed wing multi engine" "BOEING" "737-3TO" 2 149 NA "Turbo-jet"
"2158" "2158" "N685DA" 1995 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2159" "2159" "N685SW" 1986 "Fixed wing multi engine" "BOEING" "737-3Q8" 2 149 NA "Turbo-fan"
"2160" "2160" "N686DA" 1995 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2161" "2161" "N687DL" 1998 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2162" "2162" "N687SW" 1986 "Fixed wing multi engine" "BOEING" "737-3Q8" 2 149 NA "Turbo-fan"
"2163" "2163" "N68801" 2013 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"2164" "2164" "N68802" 2013 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"2165" "2165" "N68805" 2013 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"2166" "2166" "N68807" 2013 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"2167" "2167" "N688DL" 1998 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2168" "2168" "N689DL" 1998 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2169" "2169" "N69059" 2002 "Fixed wing multi engine" "BOEING" "767-424ER" 2 292 NA "Turbo-jet"
"2170" "2170" "N69063" 2002 "Fixed wing multi engine" "BOEING" "767-424ER" 2 292 NA "Turbo-jet"
"2171" "2171" "N690DL" 1998 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2172" "2172" "N691CA" 2007 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2173" "2173" "N691WN" 1988 "Fixed wing multi engine" "BOEING" "737-3G7" 2 149 NA "Turbo-jet"
"2174" "2174" "N692DL" 1998 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2175" "2175" "N693CA" 2006 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2176" "2176" "N693DL" 1998 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2177" "2177" "N693SW" 1985 "Fixed wing multi engine" "BOEING" "737-317" 2 149 NA "Turbo-jet"
"2178" "2178" "N694DL" 1998 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2179" "2179" "N694SW" 1985 "Fixed wing multi engine" "BOEING" "737-3T5" 2 149 NA "Turbo-jet"
"2180" "2180" "N695CA" 2006 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2181" "2181" "N695DL" 1998 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2182" "2182" "N696DL" 1999 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2183" "2183" "N697DL" 1999 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2184" "2184" "N697SW" 1988 "Fixed wing multi engine" "BOEING" "737-3TO" 2 149 NA "Turbo-jet"
"2185" "2185" "N69804" 2013 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"2186" "2186" "N69806" 2013 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"2187" "2187" "N698DL" 1999 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2188" "2188" "N699DL" 1999 "Fixed wing multi engine" "BOEING" "757-232" 2 178 NA "Turbo-fan"
"2189" "2189" "N700GS" 1997 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2190" "2190" "N700UW" 1998 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A319-112" 2 179 NA "Turbo-fan"
"2191" "2191" "N701GS" 1997 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2192" "2192" "N701SK" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2C10" 2 80 NA "Turbo-fan"
"2193" "2193" "N701UW" 1998 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A319-112" 2 179 NA "Turbo-fan"
"2194" "2194" "N702SK" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2C10" 2 80 NA "Turbo-fan"
"2195" "2195" "N702TW" 1996 "Fixed wing multi engine" "BOEING" "757-2Q8" 2 178 NA "Turbo-fan"
"2196" "2196" "N702UW" 1998 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A319-112" 2 179 NA "Turbo-fan"
"2197" "2197" "N703JB" 2008 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2198" "2198" "N703SW" 1997 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2199" "2199" "N703TW" 1996 "Fixed wing multi engine" "BOEING" "757-2Q8" 2 178 NA "Turbo-fan"
"2200" "2200" "N703UW" 1998 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A319-112" 2 179 NA "Turbo-fan"
"2201" "2201" "N704SW" 1998 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2202" "2202" "N704US" 1998 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A319-112" 2 179 NA "Turbo-fan"
"2203" "2203" "N704X" 1997 "Fixed wing multi engine" "BOEING" "757-2Q8" 2 178 NA "Turbo-fan"
"2204" "2204" "N705JB" 2008 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2205" "2205" "N705SK" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2C10" 2 80 NA "Turbo-fan"
"2206" "2206" "N705SW" 1998 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2207" "2207" "N705TW" 1997 "Fixed wing multi engine" "BOEING" "757-231" 2 178 NA "Turbo-fan"
"2208" "2208" "N705UW" NA "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A319-112" 2 179 NA "Turbo-fan"
"2209" "2209" "N706JB" 2008 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2210" "2210" "N706SW" 1998 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2211" "2211" "N706TW" 1997 "Fixed wing multi engine" "BOEING" "757-2Q8" 2 178 NA "Turbo-fan"
"2212" "2212" "N707EV" 2002 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2C10" 2 80 NA "Turbo-fan"
"2213" "2213" "N707SA" 1998 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2214" "2214" "N707TW" 1997 "Fixed wing multi engine" "BOEING" "757-2Q8" 2 178 NA "Turbo-fan"
"2215" "2215" "N708EV" 2002 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2C10" 2 80 NA "Turbo-fan"
"2216" "2216" "N708JB" 2008 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
"2217" "2217" "N708SW" 1998 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2218" "2218" "N708UW" 1999 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A319-112" 2 179 NA "Turbo-fan"
"2219" "2219" "N709EV" 2002 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2C10" 2 80 NA "Turbo-fan"
"2220" "2220" "N709JB" 2008 "Fixed wing multi engine" "AIRBUS" "A320-232" 2 200 NA "Turbo-fan"
